"","Alphaproteobacteria","Verrucomicrobiae","Actinobacteria","Deltaproteobacteria","Subgroup_6","MB-A2-108","Gammaproteobacteria","Thermoleophilia","KD4-96","Entotheonellia","NC10","Acidimicrobiia","Bacteria_unclassified","Bacteroidia","Blastocatellia_(Subgroup_4)","Bacilli","Clostridia","Actinobacteria_unclassified","Dehalococcoidia","Subgroup_5","Chloroflexia","Nitrospira","TK10","Planctomycetacia","Holophagae","Negativicutes","Gitt-GS-136","Subgroup_18","Acidobacteriia","Babeliae","Campylobacteria","Phycisphaerae","Planctomycetes_unclassified","Subgroup_11","Gemmatimonadetes","S0134_terrestrial_group","Subgroup_17","Rubrobacteria","Anaerolineae","Oxyphotobacteria","Chlamydiae","Latescibacteria_cl","Deinococci","FBP_cl","BRC1_cl","Subgroup_25","Erysipelotrichia","Pla3_lineage","Thermoanaerobaculia","Subgroup_22","OM190","uncultured","Ignavibacteria","OLB14","Proteobacteria_unclassified","JG30-KF-CM66","Chloroflexi_unclassified","BD2-11_terrestrial_group","Ktedonobacteria","Fibrobacteria","Pla4_lineage","Coriobacteriia","Acidobacteria_unclassified","Saccharimonadia","vadinHA49","Melainabacteria","Lineage_IIa","WPS-2_cl","Fimbriimonadia","0319-7L14","AD3","Firmicutes_unclassified","Cyanobacteria_unclassified","RsaHf231_cl","Armatimonadia","Bacteroidetes_unclassified","Fusobacteriia","Sericytochromatia","Lineage_IIb","Gracilibacteria","Mollicutes","Subgroup_9","Chthonomonadetes","Subgroup_15","AT-s3-28","Hydrogenedentia","Synergistia","Longimicrobia","Latescibacteria","Microgenomatia","WS2_cl","Spirochaetia","BD7-11","P2-11E","GAL15_cl","Subgroup_20","Elusimicrobia","Lentisphaeria","uncultured.1","Armatimonadetes_unclassified","BRH-c20a","Parcubacteria","Kiritimatiellae","FCPU426_cl","Omnitrophia","Lineage_IIc","Omnitrophicaeota_cl","Leptospirae","Berkelbacteria","ABY1"
"WIN_B21_CORE1",1371.109437751,1042.92168674699,486.320281124498,483.182730923695,1044.17670682731,257.906626506024,934.362449799197,1123.24297188755,149.347389558233,94.754016064257,336.972891566265,245.983935742972,141.817269076305,495.732931726908,318.147590361446,116.71686746988,6.90261044176707,45.1807228915663,57.1034136546185,104.166666666667,88.4789156626506,26.355421686747,67.1435742971888,456.827309236948,45.8082329317269,0,22.5903614457831,13.1777108433735,38.2781124497992,6.27510040160643,0,54.5933734939759,6.90261044176707,16.9427710843373,41.4156626506024,5.64759036144578,45.1807228915663,1.25502008032128,25.7279116465863,1.25502008032128,10.0401606425703,30.1204819277108,0,0,0,15.6877510040161,0,3.13755020080321,9.41265060240964,8.785140562249,19.4528112449799,8.15763052208835,2.51004016064257,6.90261044176707,6.27510040160643,5.64759036144578,7.53012048192771,3.76506024096386,8.15763052208835,1.88253012048193,2.51004016064257,0,2.51004016064257,2.51004016064257,1.25502008032128,1.25502008032128,2.51004016064257,0,0,2.51004016064257,0.627510040160642,0,0,0,0.627510040160642,0,0,0.627510040160642,2.51004016064257,3.76506024096386,0,0,1.25502008032128,0.627510040160642,0.627510040160642,0,0,0,0.627510040160642,0,0,0,1.88253012048193,0,0,1.25502008032128,0.627510040160642,0,0,0,0,2.51004016064257,0,0,0,0,0,0,0,0
"WIN_B21_CORE2",1278.23077374318,981.404352672024,615.35754091629,493.341936997712,972.01853698598,173.050976711445,1149.76242154045,1166.18759899102,182.436792397489,82.7125007332669,290.960286267378,276.881562738312,119.669149997067,507.420660526779,237.578459553001,110.8699477914,7.03936176453335,70.9802311257113,57.4881210770223,93.2715433800669,83.2991142136446,24.0511526954889,53.9684401947557,435.85381592069,27.5708335777556,0,22.2913122543556,12.3188830879334,62.7676424004224,7.03936176453335,0,65.1140963219335,6.45274828415557,12.9054965683111,43.9960110283334,4.69290784302223,42.8227840675779,21.7046987739778,43.4093975479556,0.586613480377779,4.10629436264445,19.3582448524667,0,0,1.17322696075556,5.86613480377779,0.586613480377779,4.10629436264445,8.79920220566669,8.79920220566669,27.5708335777556,8.79920220566669,1.75984044113334,2.9330674018889,4.69290784302223,4.10629436264445,4.10629436264445,2.34645392151112,14.6653370094445,1.75984044113334,4.10629436264445,0,1.17322696075556,1.75984044113334,3.51968088226667,1.17322696075556,2.9330674018889,0,0.586613480377779,2.9330674018889,2.34645392151112,0,0,0,0.586613480377779,0.586613480377779,0,1.75984044113334,0,1.75984044113334,0,0.586613480377779,1.17322696075556,0.586613480377779,0,0,0,0.586613480377779,0,0,0,0,0.586613480377779,0,0,0.586613480377779,1.17322696075556,0,0,0,0,2.34645392151112,1.17322696075556,1.17322696075556,0.586613480377779,0,0,0,0,0.586613480377779
"WIN_B21_CORE3",1064.55112557635,720.097640358015,412.259289395172,538.37808516409,1243.5584486032,227.827502034174,1026.57987523732,1152.69867100624,176.295090859778,82.7230810957418,246.813127203689,286.140493626254,199.349064279902,789.259560618389,187.144019528072,43.395714673176,4.06834825061025,65.093572009764,122.050447518308,63.7374559262273,74.5863845945213,21.697857336588,78.6547328451315,452.942771901275,40.6834825061025,0,31.1906699213453,14.9172769189043,29.8345538378085,27.122321670735,0,62.3813398426905,20.3417412530513,32.546786004882,58.3129915920803,14.9172769189043,47.4640629237863,18.9856251695145,44.7518307567128,1.35611608353675,6.78058041768375,47.4640629237863,0,0,0,14.9172769189043,0,14.9172769189043,13.5611608353675,12.2050447518308,47.4640629237863,6.78058041768375,1.35611608353675,9.49281258475725,5.424464334147,21.697857336588,14.9172769189043,1.35611608353675,8.1366965012205,4.06834825061025,12.2050447518308,0,0,0,1.35611608353675,1.35611608353675,1.35611608353675,0,0,1.35611608353675,1.35611608353675,0,0,0,0,2.7122321670735,0,4.06834825061025,0,4.06834825061025,0,0,5.424464334147,0,0,0,0,1.35611608353675,0,0,0,0,2.7122321670735,0,0,0,0,0,0,0,0,1.35611608353675,0,0,0,0,0,0,0,1.35611608353675
"WIN_B21_IN1",1336.22039027444,843.159762078681,617.760617760618,433.580298445163,1289.7839924867,172.179901909632,944.380674110404,1270.47897318168,259.313367421476,78.7853490556193,195.137222164249,329.75060002087,93.3945528540123,372.012939580507,301.575706981112,103.307941145779,5.21757278514035,39.6535531670667,42.7840968381509,67.3066889283105,62.6108734216842,25.0443493686737,62.6108734216842,497.75644370239,41.2188250026088,0,34.4359803819263,7.82635917771053,53.2192424084316,3.13054367108421,0,78.7853490556193,5.73933006365439,14.087446519879,62.0891161431702,8.34811645622456,56.8715433580298,4.17405822811228,30.261922153814,0.521757278514035,7.82635917771053,13.5656892413649,0,0.521757278514035,4.17405822811228,8.8698737347386,0,2.60878639257018,13.5656892413649,4.69581550662632,28.1748930397579,6.26108734216842,2.08702911405614,3.65230094959825,4.17405822811228,4.69581550662632,6.78284462068246,3.65230094959825,6.26108734216842,3.13054367108421,0.521757278514035,0,2.08702911405614,1.04351455702807,2.08702911405614,2.60878639257018,1.04351455702807,0.521757278514035,1.04351455702807,1.04351455702807,0,0.521757278514035,0,0,0.521757278514035,0,0,5.73933006365439,0.521757278514035,1.04351455702807,0,0,1.56527183554211,0,0,0,0,1.04351455702807,0,0,2.08702911405614,0,1.56527183554211,0,0,0.521757278514035,0.521757278514035,0,0.521757278514035,0,0,1.04351455702807,0,1.04351455702807,0,0,0,0,0,0
"WIN_B21_IN2",1165.84795321637,656.842105263158,769.122807017544,340.584795321637,980.584795321637,123.040935672515,1665.02923976608,1224.32748538012,191.345029239766,50.9941520467836,108.070175438596,285.380116959064,69.2397660818713,1077.4269005848,136.140350877193,49.5906432748538,37.8947368421053,83.2748538011696,22.9239766081871,33.2163742690058,70.6432748538012,31.3450292397661,66.4327485380117,331.695906432749,33.2163742690058,1.40350877192982,36.4912280701754,5.14619883040936,35.5555555555556,0.935672514619883,4.67836257309942,73.4502923976608,8.42105263157895,5.6140350877193,35.5555555555556,7.95321637426901,31.812865497076,25.7309941520468,25.2631578947368,0,4.21052631578947,6.08187134502924,0,0.467836257309942,1.40350877192982,2.33918128654971,0,0.467836257309942,7.95321637426901,0.935672514619883,14.5029239766082,2.80701754385965,1.87134502923977,5.6140350877193,4.67836257309942,2.33918128654971,4.67836257309942,3.27485380116959,4.21052631578947,1.87134502923977,2.33918128654971,0,0.467836257309942,0.935672514619883,5.6140350877193,0.467836257309942,1.40350877192982,0,0.467836257309942,0.467836257309942,0,0,0,0,0.467836257309942,0,0,3.74269005847953,0,1.87134502923977,0,0,0,0,0,0,0,1.87134502923977,0,0,0.935672514619883,0,0,0,0,0,1.40350877192982,0,0,0,0,4.67836257309942,0,0,0.935672514619883,0,0,0,0,0
"WIN_B21_IN3",1177.05120296114,551.511412708205,620.604565083282,403.454657618754,919.185687847008,138.186304750154,1985.19432449105,1284.39235040099,178.901912399753,57.9888957433683,144.355336212215,373.843306600864,81.431215299198,576.187538556447,113.510178901912,102.405922270204,7.40283775447255,92.5354719309069,48.1184454040716,46.8846391116595,51.8198642813078,24.6761258482418,77.7297964219618,426.896977174584,30.8451573103023,1.23380629241209,43.1832202344232,2.46761258482418,32.0789636027144,14.8056755089451,0,61.6903146206046,14.8056755089451,14.8056755089451,28.3775447254781,6.16903146206046,57.9888957433683,11.1042566317088,34.5465761875386,0,7.40283775447255,3.70141887723627,0,0,1.23380629241209,4.93522516964837,0,0,24.6761258482418,7.40283775447255,33.3127698951265,4.93522516964837,4.93522516964837,12.3380629241209,1.23380629241209,7.40283775447255,11.1042566317088,3.70141887723627,0,2.46761258482418,2.46761258482418,0,0,3.70141887723627,2.46761258482418,1.23380629241209,2.46761258482418,0,1.23380629241209,0,0,0,0,0,0,1.23380629241209,0,3.70141887723627,0,2.46761258482418,0,1.23380629241209,2.46761258482418,0,0,0,0,2.46761258482418,0,1.23380629241209,0,0,0,0,0,0,1.23380629241209,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_C38",1485.81560283688,885.342789598109,647.754137115839,520.094562647754,1036.64302600473,317.966903073286,372.340425531915,1546.09929078014,234.042553191489,56.7375886524823,375.886524822695,381.796690307329,125.295508274232,151.300236406619,238.770685579196,222.222222222222,13.0023640661939,82.74231678487,79.1962174940898,83.9243498817967,87.4704491725768,39.0070921985816,81.5602836879433,392.434988179669,66.193853427896,0,46.0992907801418,15.3664302600473,44.9172576832151,4.72813238770686,0,53.1914893617021,7.09219858156028,5.91016548463357,52.0094562647754,7.09219858156028,57.919621749409,3.54609929078014,31.9148936170213,0,10.6382978723404,17.7304964539007,0,0,1.18203309692671,15.3664302600473,0,0,9.45626477541371,3.54609929078014,17.7304964539007,5.91016548463357,1.18203309692671,5.91016548463357,3.54609929078014,3.54609929078014,10.6382978723404,2.36406619385343,18.9125295508274,2.36406619385343,3.54609929078014,0,0,0,2.36406619385343,0,0,0,0,0,1.18203309692671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36406619385343,0,0,0,0,0,1.18203309692671,0,1.18203309692671,0,0,0,0,0,3.54609929078014,0,0,0,0,0,0,0,0
"WIN_C38_CONINT",1375.78108166343,605.472958414135,761.689291101056,328.592975651799,1151.69144580909,178.840767076061,828.485240249946,1840.12066365008,329.67032967033,65.7185951303598,98.0392156862745,449.256625727214,79.7241973712562,379.228614522732,161.603102779573,80.8015513897867,0,51.7129928894635,57.0997629821159,34.4753285929757,84.0336134453782,24.7791424262012,73.2600732600733,400.775694893342,19.3923723335488,0,96.961861667744,6.46412411118293,32.3206205559147,2.15470803706098,0,74.3374272786037,17.2376642964878,4.30941607412196,39.8620986856281,7.54147812971342,39.8620986856281,22.6244343891403,31.2432665373842,4.30941607412196,4.30941607412196,7.54147812971342,0,0,3.23206205559147,2.15470803706098,0,1.07735401853049,14.0056022408964,2.15470803706098,30.1659125188537,10.7735401853049,4.30941607412196,17.2376642964878,11.8508942038354,5.38677009265245,6.46412411118293,4.30941607412196,4.30941607412196,0,1.07735401853049,0,0,2.15470803706098,4.30941607412196,2.15470803706098,3.23206205559147,0,1.07735401853049,1.07735401853049,0,0,0,0,1.07735401853049,0,0,2.15470803706098,0,1.07735401853049,0,0,3.23206205559147,0,0,0,0,2.15470803706098,0,0,1.07735401853049,0,0,0,0,0,1.07735401853049,0,0,0,0,4.30941607412196,0,0,0,0,0,0,0,0
"WIN_C38_CORE1",1116.24834874505,623.348745046235,729.029062087186,281.538969616909,593.626155878468,159.346103038309,2220.11228533686,898.282694848085,137.879788639366,46.2351387054161,127.972258916777,199.801849405548,66.0501981505945,932.133421400264,150.264200792602,719.121532364597,54.4914134742404,14.0356671070013,29.7225891677675,39.6301188903567,48.7120211360634,18.1638044914135,39.6301188903567,309.610303830912,35.5019815059445,0,14.8612945838838,7.43064729194188,141.182298546896,6.60501981505945,0,53.665785997358,4.95376486129458,9.08190224570674,41.2813738441215,3.30250990752972,19.8150594451783,0,14.8612945838838,0.825627476882431,4.12813738441215,4.12813738441215,0,0,1.65125495376486,1.65125495376486,2.47688243064729,0,1.65125495376486,4.12813738441215,7.43064729194188,4.95376486129458,0,0,0.825627476882431,4.95376486129458,4.12813738441215,2.47688243064729,19.8150594451783,2.47688243064729,0,0,0,2.47688243064729,0.825627476882431,0.825627476882431,1.65125495376486,4.95376486129458,0,2.47688243064729,0.825627476882431,0,0,0,0.825627476882431,0,0,0.825627476882431,0.825627476882431,0.825627476882431,0,0,2.47688243064729,0.825627476882431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12813738441215,0,0,0,0,0,0,0,0
"WIN_C38_CORE2",470.5706602928,618.464296384822,412.309530923215,221.093516582014,422.766656707499,100.089632506722,4459.21720944129,430.236032267702,59.7550044816253,37.3468778010158,162.832387212429,67.2243800418285,50.7917538093815,382.432028682402,182.252763668957,1332.53659994024,32.8652524648939,14.9387511204063,38.8407529130565,47.8040035853003,61.248879593666,7.46937556020317,13.4448760083657,122.497759187332,17.9265013444876,0,5.97550044816253,2.98775022408127,25.3958769046908,1.49387511204063,0,38.8407529130565,1.49387511204063,4.4816253361219,31.3713773528533,1.49387511204063,19.4203764565282,0,23.9020017926501,0,2.98775022408127,2.98775022408127,0,0,0,4.4816253361219,1.49387511204063,2.98775022408127,8.9632506722438,0,4.4816253361219,5.97550044816253,2.98775022408127,1.49387511204063,2.98775022408127,4.4816253361219,1.49387511204063,0,10.4571257842844,0,2.98775022408127,0,0,1.49387511204063,0,0,0,0,0,1.49387511204063,0,0,0,0,1.49387511204063,0,0,1.49387511204063,0,1.49387511204063,0,0,0,0,0,0,0,1.49387511204063,0,0,1.49387511204063,0,0,0,0,0,0,0,0,0,0,4.4816253361219,0,0,0,0,0,0,0,0
"WIN_C38_CORE3",1054.39798629562,560.760732764648,613.90015382464,381.764788141519,903.370158019857,178.99594462313,2202.48916235492,1276.74451125717,181.792756257866,53.1394210599916,268.493916934694,338.414207803104,102.083624667879,402.740875402042,141.238987554188,342.609425255209,4.1952174521046,68.5218850510418,78.3107257726192,39.1553628863096,58.7330443294644,5.5936232694728,34.960145434205,297.860439099427,30.7649279821004,0,29.3665221647322,15.3824639910502,22.3744930778912,5.5936232694728,0,47.5457977905188,22.3744930778912,5.5936232694728,33.5617396168368,15.3824639910502,43.3505803384142,9.7888407215774,33.5617396168368,0,1.3984058173682,19.5776814431548,0,0,1.3984058173682,5.5936232694728,0,4.1952174521046,5.5936232694728,2.7968116347364,12.5856523563138,2.7968116347364,2.7968116347364,2.7968116347364,2.7968116347364,1.3984058173682,9.7888407215774,1.3984058173682,1.3984058173682,1.3984058173682,1.3984058173682,0,2.7968116347364,1.3984058173682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3984058173682,0,0,1.3984058173682,2.7968116347364,0,0,0,0,0,1.3984058173682,0,1.3984058173682,0,0,0,0,0,1.3984058173682,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_C38_IN1",720.617202889035,182.20617202889,663.164806303349,89.4615889691399,213.394615889691,36.112934996717,4425.47603414314,418.581746552856,71.4051214707814,14.7734734077479,23.8017071569271,102.593565331582,25.4432042022324,1274.62245567958,55.8108995403808,844.550229809586,465.364412344058,5.74523965856861,9.02823374917925,10.6697307944846,22.1602101116218,4.1037426132633,13.1319763624425,146.913985554826,5.74523965856861,0,11.4904793171372,2.46224556795798,7.38673670387393,1.64149704530532,2.46224556795798,24.6224556795798,4.92449113591595,1.64149704530532,10.6697307944846,2.46224556795798,17.2357189757058,0.820748522652659,4.1037426132633,0.820748522652659,1.64149704530532,0.820748522652659,0,0,0,2.46224556795798,36.9336835193697,0,0.820748522652659,1.64149704530532,1.64149704530532,0,0.820748522652659,2.46224556795798,1.64149704530532,0.820748522652659,0,0.820748522652659,3.28299409061064,1.64149704530532,0,0,0,0.820748522652659,0,0,0,0,0,0,0,1.64149704530532,0,0,0,0,0.820748522652659,0.820748522652659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820748522652659,0,0,0,0,0,0,0,0
"WIN_C38_IN2",725.500812127775,312.218011189316,765.204836672081,147.08536365277,388.016603501173,72.189135535102,3337.84515430428,733.622089875474,124.526258798051,19.852012272153,50.5323948745714,175.058653672622,18.9496480779643,1187.51127955243,61.3607652048367,619.021837213499,723.696083739397,27.973290019852,11.7307345244541,12.6330987186428,38.8016603501173,0.902364194188775,36.094567767551,186.789388197076,9.92600613607652,0.902364194188775,24.3638332430969,2.70709258256632,8.12127774769897,0,3.6094567767551,40.6063887384949,2.70709258256632,0.902364194188775,23.4614690489081,1.80472838837755,22.5591048547194,9.02364194188775,14.4378271070204,0,1.80472838837755,1.80472838837755,0,0,0,0,9.92600613607652,0.902364194188775,1.80472838837755,0,5.41418516513265,2.70709258256632,1.80472838837755,5.41418516513265,3.6094567767551,3.6094567767551,2.70709258256632,0,2.70709258256632,2.70709258256632,0,0,0,1.80472838837755,0.902364194188775,0.902364194188775,0,0,0,1.80472838837755,0,0,0,0.902364194188775,0,0,0,2.70709258256632,0,0,0,0,0,0,0,0,0,1.80472838837755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_C38_IN3",624.865562486556,196.816519681652,525.919552591955,166.702516670252,328.027532802753,51.6240051624005,4473.00494730049,619.488061948806,79.5870079587008,24.7365024736502,68.8320068832007,182.835018283502,25.8120025812003,609.808560980856,44.0955044095504,1173.37061733706,283.932028393203,30.1140030114003,16.1325016132502,10.7550010755001,30.1140030114003,4.30200043020004,17.2080017208002,211.873521187352,11.8305011830501,6.45300064530006,17.2080017208002,3.22650032265003,8.60400086040009,2.15100021510002,0,23.6610023661002,7.52850075285007,4.30200043020004,12.9060012906001,1.07550010755001,17.2080017208002,3.22650032265003,18.2835018283502,1.07550010755001,5.37750053775005,2.15100021510002,0,0,0,2.15100021510002,2.15100021510002,1.07550010755001,6.45300064530006,0,7.52850075285007,1.07550010755001,1.07550010755001,3.22650032265003,2.15100021510002,2.15100021510002,2.15100021510002,2.15100021510002,4.30200043020004,0,1.07550010755001,3.22650032265003,1.07550010755001,1.07550010755001,1.07550010755001,1.07550010755001,0,0,1.07550010755001,0,0,0,1.07550010755001,2.15100021510002,0,0,0,0,0,1.07550010755001,0,0,0,0,0,0,0,1.07550010755001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07550010755001
"WIN_D55",1332.49791144528,799.220272904483,639.097744360902,576.441102756892,1257.30994152047,264.550264550265,502.645502645503,1335.28265107212,252.018936229463,94.6811473127263,373.155109997215,297.967140072403,128.098022834865,143.414090782512,201.893622946255,121.136173767753,18.1008075744918,75.187969924812,77.9727095516569,94.6811473127263,111.389585073796,32.0245057087162,58.4795321637427,538.847117794486,36.2016151489836,0,51.5176830966305,15.3160679476469,45.9482038429407,23.6702868281816,0,80.7574491785018,15.3160679476469,15.3160679476469,58.4795321637427,16.7084377610693,54.3024227234754,4.17710944026734,47.3405736563631,4.17710944026734,8.35421888053467,20.8855472013367,1.39236981342244,0,1.39236981342244,16.7084377610693,0,1.39236981342244,15.3160679476469,11.1389585073796,18.1008075744918,9.74658869395711,1.39236981342244,6.96184906711222,12.531328320802,15.3160679476469,4.17710944026734,4.17710944026734,8.35421888053467,4.17710944026734,8.35421888053467,0,2.78473962684489,2.78473962684489,1.39236981342244,0,1.39236981342244,0,1.39236981342244,1.39236981342244,2.78473962684489,0,0,0,0,0,0,2.78473962684489,0,1.39236981342244,0,0,2.78473962684489,1.39236981342244,0,0,0,0,0,0,0,0,0,0,1.39236981342244,1.39236981342244,0,0,0,0,0,5.56947925368978,0,1.39236981342244,0,0,0,2.78473962684489,0,0
"WIN_D55_CONINT",1556.24036979969,903.954802259887,662.557781201849,416.024653312789,1504.87930148947,71.9054956343092,600.924499229584,1253.21006676939,169.491525423729,56.4971751412429,97.5860297894196,477.657935285054,82.1777092963534,380.071905495634,236.260914227016,20.5444273240883,10.2722136620442,10.2722136620442,25.6805341551104,20.5444273240883,61.633281972265,51.3610683102209,82.1777092963534,380.071905495634,66.7693888032871,0,61.633281972265,0,41.0888546481767,25.6805341551104,0,154.083204930663,20.5444273240883,10.2722136620442,82.1777092963534,15.4083204930663,46.2249614791988,0,56.4971751412429,0,15.4083204930663,5.13610683102209,0,0,0,0,0,0,25.6805341551104,10.2722136620442,46.2249614791988,0,20.5444273240883,25.6805341551104,15.4083204930663,10.2722136620442,10.2722136620442,0,0,5.13610683102209,10.2722136620442,0,0,0,0,5.13610683102209,0,5.13610683102209,5.13610683102209,0,0,0,0,0,5.13610683102209,0,0,10.2722136620442,5.13610683102209,5.13610683102209,0,0,0,0,0,0,0,15.4083204930663,0,0,0,0,5.13610683102209,0,0,0,0,0,0,0,0,10.2722136620442,0,0,5.13610683102209,5.13610683102209,0,5.13610683102209,0,0
"WIN_D55_CORE1",1053.17324185249,898.799313893654,421.955403087479,471.698113207547,939.965694682676,178.387650085763,1758.14751286449,840.480274442539,97.770154373928,82.3327615780446,334.476843910806,161.234991423671,178.387650085763,679.245283018868,260.720411663808,121.783876500858,89.1938250428817,42.8816466552316,102.915951972556,70.3259005145798,102.915951972556,24.0137221269297,44.5969125214408,348.19897084048,48.0274442538594,5.14579759862779,18.8679245283019,36.0205831903945,61.7495711835334,15.4373927958834,6.86106346483705,65.180102915952,8.57632933104631,27.4442538593482,94.3396226415094,5.14579759862779,15.4373927958834,5.14579759862779,60.0343053173242,0,3.43053173241852,34.3053173241852,0,0,6.86106346483705,32.590051457976,1.71526586620926,5.14579759862779,12.0068610634648,18.8679245283019,13.7221269296741,17.1526586620926,3.43053173241852,5.14579759862779,1.71526586620926,12.0068610634648,6.86106346483705,1.71526586620926,12.0068610634648,1.71526586620926,3.43053173241852,0,0,0,0,1.71526586620926,5.14579759862779,0,1.71526586620926,0,0,0,0,0,0,0,0,1.71526586620926,1.71526586620926,0,0,0,8.57632933104631,0,0,0,0,0,3.43053173241852,0,0,0,0,0,3.43053173241852,0,0,0,0,0,0,1.71526586620926,0,0,0,0,0,0,0,0
"WIN_D55_CORE2",1310.79451565361,1102.67518199276,451.520700281363,528.337278370774,850.341655129293,265.285159215756,1165.20030369345,1000.40194721093,141.128131838685,101.826626769684,262.158903130722,226.430262158903,116.56469117056,304.14005627261,268.411415300791,244.294582644813,143.807779911572,40.6413291054442,72.3504979679335,101.380018757537,133.535795632174,27.243088741012,67.4378098343084,415.792059309544,30.3693448260462,0.893216024295476,13.3982403644321,9.3787682551025,58.5056495913537,6.25251217006833,147.827252020901,45.1074092269215,7.59233620651155,19.6507525345005,56.272609530615,5.35929614577286,32.6023848867849,0.446608012147738,39.7481130811487,0.446608012147738,7.59233620651155,19.6507525345005,0,0.446608012147738,1.33982403644321,12.0584163279889,4.46608012147738,4.01947210932964,16.971104461614,11.6118083158412,17.4177124737618,11.1652003036934,1.33982403644321,3.5728640971819,7.14572819436381,5.80590415792059,6.25251217006833,1.78643204859095,23.6702246438301,2.23304006073869,3.12625608503417,0,1.78643204859095,0,0.446608012147738,0,0.893216024295476,0,0,1.33982403644321,8.03894421865928,0,0,0,0,0,0,0,3.12625608503417,1.33982403644321,0,0,0.446608012147738,0.893216024295476,0.446608012147738,0.446608012147738,0,0,0,0,0,0,0,0.446608012147738,0,0.446608012147738,0,0,0,0.446608012147738,0,1.33982403644321,0,0.446608012147738,0,0,0,0,0.446608012147738,0
"WIN_D55_CORE3",1241.44575111288,656.76699222643,605.607600823866,462.759949505016,1084.31333466215,211.281642415786,1149.42528735632,1265.69663145306,185.037539033951,96.3391136801541,269.417314464155,349.810643811042,158.793435652116,329.214005713906,172.081589263172,216.929107700485,44.5153145970367,70.4272141385954,72.0882333399774,62.1221181316856,68.4339910969371,20.26443425686,70.0950102983191,553.783801740748,30.5627533054282,6.64407680552787,39.8644608331672,14.9491728124377,36.5424224304033,11.9593382499502,1.32881536110557,54.4814298053286,21.2610457776892,13.9525612916085,46.8407414789715,17.2745996943725,66.7729718955551,8.30509600690984,42.8542953956548,0.664407680552787,7.64068832635705,18.603415055478,0,0.332203840276394,1.66101920138197,8.96950368746263,0,6.64407680552787,9.63391136801541,4.65085376386951,31.227160985981,4.9830576041459,2.32542688193476,10.962726729121,3.65424224304033,14.2847651318849,7.97289216663345,2.32542688193476,6.64407680552787,2.65763072221115,4.31864992359312,0,2.65763072221115,1.99322304165836,0.996611520829181,0.664407680552787,0.332203840276394,0,0.332203840276394,0.332203840276394,0,0,0,0,0.332203840276394,0.332203840276394,0,1.32881536110557,0.664407680552787,0.996611520829181,0,0.332203840276394,1.32881536110557,0.332203840276394,0.332203840276394,0.332203840276394,0,0.996611520829181,0.996611520829181,0.332203840276394,0.996611520829181,0,0,0,0.332203840276394,0.664407680552787,0.664407680552787,0,0,0,0,0.996611520829181,0,0,0,0,0,0,0,0
"WIN_D55_IN1",904.981235073354,157.795974070283,1078.98328215626,127.942681678608,146.707608324804,16.2060730126237,3710.33776867963,204.708290685773,29.0003411804845,3.41180484476288,8.5295121119072,56.2947799385875,15.353121801433,2346.46878198567,23.0296827021494,493.005800068236,324.121460252474,11.0883657454794,1.70590242238144,5.11770726714432,16.2060730126237,0.85295121119072,14.5001705902422,97.2364380757421,1.70590242238144,59.7065847833504,5.97065847833504,0.85295121119072,3.41180484476288,1.70590242238144,29.8532923916752,14.5001705902422,0,1.70590242238144,8.5295121119072,0,4.2647560559536,2.55885363357216,8.5295121119072,0.85295121119072,5.97065847833504,0,0,0,2.55885363357216,0,5.11770726714432,0,0,1.70590242238144,4.2647560559536,0.85295121119072,7.67656090071648,0.85295121119072,5.11770726714432,0,2.55885363357216,0,1.70590242238144,0,0,0,0,0.85295121119072,0,0.85295121119072,0,0.85295121119072,4.2647560559536,0,0,0,0,1.70590242238144,0,0,12.7942681678608,1.70590242238144,0,0,0,0,0,0,0,0,0,0.85295121119072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
