"","Verrucomicrobiae","Alphaproteobacteria","Gammaproteobacteria","Actinobacteria","Subgroup_6","Bacilli","Deltaproteobacteria","MB-A2-108","Clostridia","Bacteroidia","KD4-96","NC10","Thermoleophilia","Entotheonellia","Blastocatellia_(Subgroup_4)","Acidimicrobiia","Chloroflexia","Bacteria_unclassified","Holophagae","Actinobacteria_unclassified","Subgroup_5","Dehalococcoidia","Planctomycetacia","Deinococci","TK10","Nitrospira","Acidobacteriia","Gitt-GS-136","Babeliae","Subgroup_18","Anaerolineae","Latescibacteria_cl","Phycisphaerae","Ktedonobacteria","Subgroup_17","Subgroup_11","S0134_terrestrial_group","Campylobacteria","Subgroup_22","Gemmatimonadetes","BRC1_cl","Planctomycetes_unclassified","Negativicutes","Oxyphotobacteria","Thermoanaerobaculia","OLB14","FBP_cl","Ignavibacteria","Pla4_lineage","Erysipelotrichia","OM190","Chlamydiae","Pla3_lineage","Acidobacteria_unclassified","Subgroup_25","Coriobacteriia","BD2-11_terrestrial_group","Fimbriimonadia","uncultured","Chloroflexi_unclassified","JG30-KF-CM66","Proteobacteria_unclassified","AD3","Gracilibacteria","Fusobacteriia","Microgenomatia","Lineage_IIa","vadinHA49","Melainabacteria","Rubrobacteria","Spirochaetia","Saccharimonadia","Firmicutes_unclassified","Leptospirae","Armatimonadia","Parcubacteria","Hydrogenedentia","Bacteroidetes_unclassified","Kiritimatiellae","Cyanobacteria_unclassified","Longimicrobia","Fibrobacteria","Elusimicrobia","WS2_cl","Lineage_IIb","Latescibacteria","Chthonomonadetes","0319-7L14","Sericytochromatia","P2-11E","V2072-189E03","Patescibacteria_unclassified","WPS-2_cl","Berkelbacteria","Subgroup_20","Subgroup_15","RsaHf231_cl","FCPU426_cl","WS4_cl","AT-s3-28","Mollicutes","BD7-11","ABY1","Subgroup_9","Synergistia","GAL15_cl","Omnitrophicaeota_cl","Rhodothermia","uncultured.1","Omnitrophia","Armatimonadetes_unclassified","Lineage_IIc","Lentisphaeria"
"SP_B8_CORE1",840.863453815261,942.520080321285,1346.21820615797,368.975903614458,914.072958500669,208.751673360107,601.572958500669,195.78313253012,7.94846050870147,541.750334672021,171.101070950469,249.330655957162,963.855421686747,47.6907630522088,347.222222222222,285.726238286479,95.7998661311914,142.653949129853,78.2295850066934,41.4156626506024,93.7081659973226,71.5361445783133,299.531459170013,0,66.9344042838019,20.4986613119143,58.5676037483266,28.4471218206158,28.028781793842,16.7336010709505,73.2095046854083,87.4330655957162,98.309906291834,16.3152610441767,53.1291834002677,24.6820615796519,17.570281124498,0,57.3125836680054,137.633868808568,3.34672021419009,18.4069611780455,0,1.25502008032128,27.6104417670683,10.8768406961178,0.418340026773762,8.36680053547523,24.6820615796519,1.67336010709505,82.4129852744311,9.62182061579652,8.36680053547523,10.8768406961178,13.3868808567604,0,5.85676037483266,4.18340026773762,5.02008032128514,15.4785809906292,7.94846050870147,9.20348058902276,1.67336010709505,4.60174029451138,0,1.25502008032128,5.85676037483266,7.11178045515395,2.51004016064257,0.836680053547523,0,2.51004016064257,0,0.418340026773762,1.25502008032128,13.8052208835341,0.418340026773762,0.836680053547523,1.25502008032128,0,3.76506024096386,3.76506024096386,2.09170013386881,1.67336010709505,3.76506024096386,2.09170013386881,7.11178045515395,0,1.25502008032128,2.09170013386881,0,0.418340026773762,0.836680053547523,0.418340026773762,1.67336010709505,1.67336010709505,0,0.418340026773762,0,0.836680053547523,0,0.836680053547523,2.92838018741633,0,0,0,3.76506024096386,0,0,2.09170013386881,0.418340026773762,0.418340026773762,0
"SP_B8_CORE2",1042.55774165954,1381.52266894782,877.352437981181,652.801539777588,742.087254063302,344.846022241232,472.626176218991,273.738237810094,200.491873396065,310.094097519247,156.650983746792,256.629597946963,1065.54747647562,89.8203592814371,172.155688622754,310.62874251497,119.760479041916,112.810094097519,27.2668947818648,45.4448246364414,89.8203592814371,44.9101796407186,370.508982035928,0,49.7219846022241,35.2865697177074,118.156544054748,16.0393498716852,29.940119760479,10.158254918734,44.3755346449957,49.7219846022241,59.8802395209581,53.9991445680068,54.5337895637297,29.4054747647562,8.55431993156544,0,24.0590248075278,74.3156544054748,3.74251497005988,14.4354148845167,0,0,3.74251497005988,5.3464499572284,0,1.60393498716852,12.2968349016253,2.6732249786142,39.5637296834902,8.55431993156544,2.6732249786142,2.13857998289136,8.0196749358426,0,1.06928999144568,0.53464499572284,5.88109495295124,10.158254918734,2.13857998289136,6.41573994867408,12.2968349016253,1.60393498716852,1.60393498716852,0,1.60393498716852,1.60393498716852,1.60393498716852,0,0,0,0,0,0.53464499572284,5.3464499572284,0,0.53464499572284,0,0,0.53464499572284,4.27715996578272,3.74251497005988,0,2.6732249786142,1.60393498716852,3.20786997433704,1.60393498716852,0.53464499572284,1.06928999144568,0,0.53464499572284,0,0,0.53464499572284,0,0,0,0,0,0,0.53464499572284,1.06928999144568,0,0,0.53464499572284,0,0,0,1.06928999144568,0,0.53464499572284,0
"SP_B8_CORE3",1173.1843575419,1461.25819771678,496.963808598494,615.010930289045,759.776536312849,179.742530969152,561.573961622541,288.073840174885,29.6332280786981,154.481418508623,207.432596550887,311.39179013845,1454.94291960165,128.734515423852,212.290502793296,324.022346368715,109.788681078455,128.248724799611,33.5195530726257,50.522224921059,82.0986154967209,53.9227592907457,470.731114889483,0,70.4396405149381,16.0310905999514,73.3543842603838,24.2895312120476,19.917415593879,16.5168812241924,39.8348311877581,46.6358999271314,65.5817342725285,18.4600437211562,65.5817342725285,16.5168812241924,7.28685936361428,0,16.5168812241924,72.3828030119019,2.42895312120476,13.1163468545057,0,0,9.23002186057809,4.37211561816857,0,1.94316249696381,7.77264998785523,0,25.2611124605295,9.71581248481904,4.37211561816857,0.485790624240952,7.77264998785523,0,0.485790624240952,0,3.88632499392762,12.1447656060238,8.25844061209619,4.85790624240952,1.45737187272286,1.45737187272286,0,0,2.42895312120476,1.45737187272286,0,1.45737187272286,0.485790624240952,0,0,0,0,3.40053436968666,0,0,0,0.485790624240952,0.485790624240952,2.42895312120476,1.94316249696381,0,1.45737187272286,1.94316249696381,2.42895312120476,0,0,0.971581248481904,0,0.971581248481904,0,0,0.485790624240952,0.485790624240952,0,0,0,0,0,0.485790624240952,0,0,0,0,0,0,0,0.485790624240952,0,0,0
"SP_B8_IN1",216.012850862361,390.598579641529,4384.08860331417,382.566790666216,191.494758200879,2319.91883665878,107.795062563409,39.3134934054785,299.712546499831,550.811633412242,71.8633750422726,24.940818397024,477.257355427798,9.72269191748394,25.3635441325668,120.476834629692,24.5180926614812,14.7954007439973,2.95908014879946,24.940818397024,6.76361176868448,2.53635441325668,101.87690226581,0,15.6408522150829,8.03178897531282,10.1454176530267,16.4863036861684,0.42272573554278,0.84545147108556,13.527223537369,1.69090294217112,19.4453838349679,1.26817720662834,6.3408860331417,1.69090294217112,2.95908014879946,0,0,11.4135948596551,1.26817720662834,2.1136286777139,0,0,3.38180588434224,2.1136286777139,0,0.84545147108556,0,62.9861345958742,4.64998309097058,2.1136286777139,0,0,0.42272573554278,0,0.84545147108556,0.42272573554278,0,1.26817720662834,1.26817720662834,2.1136286777139,0,0,0,0,0,0.42272573554278,0.84545147108556,8.03178897531282,0,0.84545147108556,1.26817720662834,0,0,0,0,0,0,0,1.26817720662834,0,0,0,0,0.42272573554278,0,0,0.84545147108556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP_B8_IN2",301.062573789847,575.364029909485,4022.8256591893,747.343565525384,263.675718221173,1245.57260920897,134.592680047226,60.2125147579693,865.013774104683,351.042896497442,108.6186540732,22.8256591892955,595.434868162141,15.3482880755608,29.1223927587564,147.579693034238,42.896497441952,25.5804801259347,3.14836678473042,18.4966548602912,13.7741046831956,5.90318772136954,175.914994096812,0,15.7418339236521,7.08382526564345,29.909484454939,6.29673356946084,1.96772924045651,0.393545848091303,9.05155450609996,2.36127508854782,31.4836678473042,6.29673356946084,8.26446280991735,5.11609602518693,1.57418339236521,0,0,25.1869342778434,2.75482093663912,2.36127508854782,0.787091696182605,0,0.393545848091303,0.787091696182605,0,0,0,31.0901219992129,5.90318772136954,5.50964187327824,0.787091696182605,0.393545848091303,0.787091696182605,0,1.96772924045651,0.787091696182605,1.18063754427391,2.36127508854782,2.36127508854782,1.96772924045651,0.393545848091303,0,4.72255017709563,0.393545848091303,0.393545848091303,0.787091696182605,0.393545848091303,1.18063754427391,0,1.18063754427391,0,0,0,2.36127508854782,0.393545848091303,0,0,0,0.787091696182605,0.393545848091303,0.787091696182605,0.393545848091303,0.393545848091303,0,0,0,0,0.393545848091303,0,0.393545848091303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP_B8_IN3",590.091418460631,949.277499262754,2047.18372161604,667.649660867001,548.510763786494,1445.0014744913,268.357416691241,170.746092598054,570.038336773813,173.105278678856,187.555293423769,50.4276024771454,1095.84193453259,41.2857564140372,78.7378354467709,290.769684458862,53.0816868180478,49.2480094367443,10.3214391035093,45.1194337953406,30.6694190504276,9.73164258330876,264.818637570038,0,48.3633146564435,15.9245060454143,35.0928929519316,22.7071660277204,2.94898260100265,2.94898260100265,28.3102329696255,4.12857564140372,51.0173989973459,3.24388086110292,20.6428782070186,3.53877912120319,2.65408434090239,0,0.884694780300796,35.0928929519316,1.47449130050133,8.25715128280743,0.294898260100265,0,4.12857564140372,6.19286346210557,0,1.17959304040106,1.17959304040106,12.3857269242111,14.7449130050133,3.53877912120319,0.884694780300796,0.589796520200531,0.294898260100265,0,1.76938956060159,0.294898260100265,1.47449130050133,2.94898260100265,1.76938956060159,4.12857564140372,0,0.294898260100265,0.294898260100265,0,0.884694780300796,0.589796520200531,0.294898260100265,2.65408434090239,0,0.884694780300796,0.294898260100265,0,1.17959304040106,1.76938956060159,0,0,0.294898260100265,0.294898260100265,0.884694780300796,0.884694780300796,1.17959304040106,0.589796520200531,0.589796520200531,0,0.589796520200531,0,1.47449130050133,0,0,0,0.294898260100265,0,0,0,0,0.294898260100265,0,0,0,0.589796520200531,0,0,0,0,0.294898260100265,0,0,0,0,0,0
"SP_C12",992.692593510032,1239.78201634877,687.391627446123,559.821649739906,949.343571959376,61.3079019073569,641.565518949715,226.653455536289,4.95417389150359,342.457270250186,167.822640574684,337.503096358682,1107.25786475105,94.1293039385682,267.525390141194,325.736933366361,93.5100322021303,138.716868962101,40.8719346049046,43.9682932870944,89.1751300470646,73.6933366361159,452.068367599703,0,59.4500866980431,37.7755759227149,135.620510279911,29.1057716125836,31.5828585583354,18.5781520931385,75.5511518454298,63.1657171166708,90.4136735199406,36.537032449839,65.0235323259846,24.15159772108,9.28907604656924,0,19.8166955660144,101.560564775824,1.2385434728759,16.1010651473867,1.2385434728759,0.619271736437949,14.2432499380728,2.4770869457518,0,2.4770869457518,17.9588803567005,1.2385434728759,63.1657171166708,21.6745107753282,9.28907604656924,1.85781520931385,9.90834778300718,0,3.71563041862769,0.619271736437949,7.43126083725539,15.4817934109487,11.1468912558831,5.57344562794154,11.1468912558831,0.619271736437949,0,1.85781520931385,2.4770869457518,1.85781520931385,0.619271736437949,0.619271736437949,0,1.2385434728759,0,1.2385434728759,1.2385434728759,4.95417389150359,0.619271736437949,1.85781520931385,0,0,1.85781520931385,1.85781520931385,2.4770869457518,1.2385434728759,3.09635868218974,1.2385434728759,5.57344562794154,1.85781520931385,0.619271736437949,1.85781520931385,0,0,0,0,1.2385434728759,0,0,1.2385434728759,0,0,0,0.619271736437949,0.619271736437949,0.619271736437949,0,0,0,0,0,0.619271736437949,0,0,0
"SP_C12_CONINT",946.909153743142,1426.84349215949,655.31988422826,799.602574625254,989.675579938658,31.9668236208908,499.805607153657,173.657609399974,9.07166616268521,475.182513283511,265.670223335781,111.883882673118,1490.34515529828,60.9097585208864,128.731262689533,448.831483001426,78.6211067432719,87.6927729059571,28.9429348999957,55.7259492850663,40.6065056805909,27.2149984880556,501.533543565597,0,67.3895200656616,13.8234912955203,56.5899174910363,39.3105533716359,8.6396820597002,7.77571385373018,55.7259492850663,12.5275389865653,83.804915979092,5.18380923582012,40.1745215776059,9.07166616268521,12.0955548835803,0,6.91174564776016,64.3656313447665,3.02388872089507,15.1194436044754,0.43198410298501,0,15.1194436044754,16.8473800164154,0,2.15992051492505,4.75182513283511,0.43198410298501,43.198410298501,9.93563436865523,0.86396820597002,0,1.72793641194004,0,3.02388872089507,1.72793641194004,2.15992051492505,4.3198410298501,6.04777744179014,7.34372975074517,0.43198410298501,2.15992051492505,0,1.29595230895503,1.72793641194004,4.3198410298501,1.29595230895503,4.3198410298501,0,1.29595230895503,0,0,0.86396820597002,6.47976154477515,0.86396820597002,0,0.43198410298501,0,3.02388872089507,5.61579333880513,0.86396820597002,0.43198410298501,2.15992051492505,0,2.15992051492505,0,1.29595230895503,0,0,0.43198410298501,0.43198410298501,0,0,0,0,0.43198410298501,0,0,0,1.29595230895503,0,0,0,0,0,0,0,0,0,0,0
"SP_C12_CORE1",1071.89129404329,1477.01058619055,499.28898720177,607.99494390899,777.689998419972,256.91262442724,653.499762995734,290.409227366093,60.0410807394533,140.306525517459,187.391373044715,328.645915626481,1318.05972507505,109.337968083425,188.971401485227,352.662347922263,93.8536893664086,157.686838363091,30.6525517459314,71.7332911992416,70.7852741349344,69.2052456944225,479.064623163217,0,54.9849897298151,29.3885289935219,44.240796334334,22.7524095433718,12.0082161478907,13.5882445884026,41.7127508295149,37.2886711960815,60.0410807394533,18.3283299099384,48.348870279665,27.1764891768052,15.4842787170169,0,21.1723811028599,69.8372570706273,2.84405119292147,15.4842787170169,0.632011376204772,1.26402275240954,5.68810238584295,7.58413651445726,0,2.84405119292147,12.9562332121978,0.948017064307157,43.9247906462316,12.324221835993,4.74008532153579,6.6361194501501,9.48017064307158,0,3.47606256912624,0.632011376204772,6.6361194501501,9.16416495496919,8.8481592668668,5.05609100963817,0.632011376204772,0.316005688102386,0,0.316005688102386,1.26402275240954,2.52804550481909,1.89603412861431,4.74008532153579,0,0.316005688102386,0,0,0,2.2120398167167,0,0,0.632011376204772,0.632011376204772,0,2.84405119292147,1.26402275240954,0,1.58002844051193,0.316005688102386,0.632011376204772,0.632011376204772,0.948017064307157,0.632011376204772,0,0,0,0.316005688102386,0.948017064307157,0.316005688102386,0,0.316005688102386,0,0.316005688102386,0,1.26402275240954,0.632011376204772,0.316005688102386,0,0,0,0,0,0.316005688102386,0,0.316005688102386,0
"SP_C12_CORE2",899.473740736763,1274.2992159811,1368.00558479218,693.266029427559,721.995489206315,176.941252282247,428.79389968854,217.753195145527,348.781011706584,464.23585006981,193.588228976479,175.598754161744,1136.82740844163,84.3088819675653,147.137794007088,301.525077864891,71.42090001074,84.5773815916658,21.7484695521426,35.1734507571689,71.1524003866395,28.9979594028568,406.239931264096,0,49.9409300826979,19.6004725593384,68.7359037697347,13.4249812050263,6.98099022661368,6.1754913543121,27.6554612823542,34.0994522607668,71.1524003866395,33.8309526366663,36.5159488776716,9.12898721941789,5.90699173021158,0.805498872301579,9.66598646761894,64.4399097841263,1.61099774460316,11.8139834604232,31.4144560197616,0.268499624100526,1.61099774460316,6.98099022661368,0,2.14799699280421,12.0824830845237,5.10149285791,33.0254537643647,15.30447857373,5.36999248201052,0.805498872301579,1.87949736870368,0,1.61099774460316,0.268499624100526,3.22199548920632,3.49049511330684,3.49049511330684,5.63849210611105,6.1754913543121,0.268499624100526,14.2304800773279,0.268499624100526,0.268499624100526,1.61099774460316,1.0739984964021,0.805498872301579,0,1.0739984964021,0.536999248201052,0,0.268499624100526,2.95349586510579,0,0,0,0.268499624100526,0.268499624100526,2.14799699280421,1.34249812050263,0.536999248201052,1.34249812050263,1.0739984964021,1.87949736870368,0.268499624100526,0.268499624100526,1.0739984964021,0,0,0.268499624100526,0,0,0,0.268499624100526,0,0,0,0.268499624100526,1.87949736870368,0,0,0,0,0,0,0,0.268499624100526,0,0,0
"SP_C12_CORE3",1114.5697003997,1475.89402568003,509.00215768809,664.81553535425,793.215662693219,248.487849740016,562.060061547169,278.553995260161,163.948922924552,157.758834140993,243.005199674578,261.752325704786,1264.36984896183,122.740617594001,182.519189275229,354.249938099112,103.639772204733,130.876162852393,22.8148986594036,63.3157652718333,65.9686604647872,29.7124261610838,476.636836334053,0,57.656255526865,20.8694421845708,53.588482897669,27.5901100067207,28.6512680839022,10.9653001308762,45.8066569983375,45.9835166778678,69.5058540553924,16.4479501963142,59.6017120016979,15.0330727600722,9.9041420536946,0,14.1487743624209,58.8942732835768,2.65289519295391,12.7338969261788,1.41487743624209,1.94545647483287,5.48265006543808,6.54380814261965,0,3.71405327013547,12.910756605709,1.06115807718156,50.0512893070638,12.203317887588,4.9520710268473,5.65950974496834,3.53719359060521,0,2.12231615436313,0.353719359060521,6.19008878355912,5.65950974496834,5.30579038590782,3.53719359060521,1.94545647483287,1.94545647483287,0,0,1.94545647483287,1.59173711577235,0.353719359060521,0.707438718121043,0,2.12231615436313,0,0.176859679530261,0.707438718121043,2.65289519295391,0,0,0.176859679530261,0,0.353719359060521,2.47603551342365,1.06115807718156,0.530579038590782,2.29917583389339,0.707438718121043,0.707438718121043,0.530579038590782,0.353719359060521,0.176859679530261,0,0.176859679530261,0,0.176859679530261,0.176859679530261,0,0,0,0,0.353719359060521,0,0.884298397651303,0.530579038590782,0.176859679530261,0,0,0.176859679530261,0,0.530579038590782,0.353719359060521,0,0.176859679530261,0
"SP_C12_IN1",24.8366902558519,108.532934131737,1914.46652150245,168.072945019053,11.5677735438214,920.658682634731,12.9286880783887,5.44365813826892,6025.10887316277,554.232444202504,6.46434403919434,3.06205770277627,97.6456178551987,1.36091453456723,4.7632008709853,18.3723462166576,1.02068590092542,4.7632008709853,0,3.40228633641807,0.340228633641807,0.680457267283615,13.6091453456723,0,1.70114316820904,0.340228633641807,0,2.72182906913446,0.340228633641807,0,1.70114316820904,0.340228633641807,1.36091453456723,0,0.680457267283615,0,0.340228633641807,0,0,0,0,0,8.50571584104518,0,0,0,0.340228633641807,0,0,68.3859553620033,0.680457267283615,2.38160043549265,0,0,0,2.38160043549265,0,0,0,0,1.36091453456723,1.70114316820904,0,0,1.02068590092542,0.340228633641807,0,0,0,2.04137180185084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP_C12_IN2",271.800679501699,586.931902112364,1354.32566842287,683.44083903688,182.923826874785,987.739425870304,147.471564331085,49.2392535329164,3391.10739081196,1250.18464720075,76.3208429760205,20.1880939484957,474.912600324979,10.586439509577,28.5587670490915,114.727460731695,19.449505145502,15.7565611305333,1.47717760598749,21.9114678221478,8.37067310059579,2.7081589443104,133.930769609533,0,9.35545817125412,4.92392535329164,7.38588802993747,9.10926190358954,1.47717760598749,0.738588802993747,9.60165443891871,0.984785070658329,23.3886454281353,2.95435521197499,8.12447683293121,1.23098133832291,0.246196267664582,0.492392535329164,0,11.8174208478999,3.69294401496873,4.1853365502979,18.4647200748437,0,1.47717760598749,0.738588802993747,0,0.492392535329164,0.492392535329164,14.5255797922103,1.72337387365208,5.41631788862081,0.246196267664582,0,0,0,0,0,0.246196267664582,0.738588802993747,1.23098133832291,2.46196267664582,0.246196267664582,0,11.8174208478999,0,0.246196267664582,1.47717760598749,0.246196267664582,0.738588802993747,0,0.738588802993747,0.492392535329164,0,0,0,0,0,0,0,0.246196267664582,0,0,0,0,0,0,0.246196267664582,0.492392535329164,0,0,0,0,0,0,0,0,0,0,0,0.984785070658329,0,0,0,0,0,0,0,0,0,0,0,0
"SP_C12_IN3",404.603093161328,824.232206992597,1143.8100124606,731.877153118815,469.105035549366,1799.45759730265,168.951110459576,82.459869530162,2375.21073077769,291.358205673239,114.710840724181,42.8791321556842,679.835813237558,22.7222751594224,54.9732463534413,192.039873928022,41.4131789195925,27.8531114857436,5.49732463534413,31.884482884996,23.4552517774683,6.59678956241296,169.684087077622,0,34.8163893571795,1.83244154511471,19.057392069193,21.6228102323536,7.32976618045884,1.09946492706883,21.6228102323536,4.39785970827531,26.7536465586748,2.93190647218354,19.7903686872389,1.83244154511471,5.13083632632119,0,2.19892985413765,22.3557868503995,2.19892985413765,6.59678956241296,0.732976618045884,0,3.29839478120648,3.66488309022942,0,0.732976618045884,0.366488309022942,45.0780620098219,8.42923110752767,6.23030125339002,0.366488309022942,0.366488309022942,0,2.5654181631606,1.46595323609177,0.366488309022942,1.46595323609177,2.5654181631606,2.5654181631606,2.5654181631606,0,0.366488309022942,1.09946492706883,0,1.46595323609177,0.732976618045884,0,0.366488309022942,0,0.732976618045884,0,0,0,1.46595323609177,0,0,0,0,1.83244154511471,0.366488309022942,0.732976618045884,0,0.366488309022942,0,0,0,0.366488309022942,0,0,0.732976618045884,0,0,0,0,0,0,0,0,0,0,0.366488309022942,0,0,0,0,0,0,0,0,0,0
"SP_D16",1061.64907449901,858.956707970017,699.097445311305,344.959461526694,1194.73764723879,63.484778950589,631.023405231758,202.692366528989,0.764876854826373,496.405078782316,174.391922900413,266.942022334404,1005.81306409668,42.8331038702769,422.212023864158,286.063943705063,84.136454030901,139.2075875784,61.1901483861098,36.7140890316659,91.0203457243384,81.8418234664219,409.20911733211,0,60.4252715312835,32.889704757534,107.082759675692,23.7111824996176,57.365764111978,16.8272908061802,97.1393605629494,83.3715771760747,120.850543062567,20.6516750803121,53.5413798378461,16.0624139513538,18.3570445158329,0,49.7169955637142,145.326602417011,5.35413798378461,16.0624139513538,0,1.52975370965275,29.0653204834022,11.4731528223956,0.764876854826373,13.0029065320483,22.9463056447912,0,94.8447299984703,10.7082759675692,9.94339911274285,14.5326602417011,16.0624139513538,0,6.11901483861098,3.82438427413186,11.4731528223956,26.7706899189231,16.0624139513538,13.0029065320483,6.88389169343736,6.88389169343736,0,0,3.82438427413186,9.17852225791647,3.82438427413186,0.764876854826373,0,3.82438427413186,0,3.05950741930549,1.52975370965275,18.3570445158329,0.764876854826373,0.764876854826373,0.764876854826373,0,1.52975370965275,1.52975370965275,3.82438427413186,1.52975370965275,2.29463056447912,6.11901483861098,10.7082759675692,0.764876854826373,1.52975370965275,0.764876854826373,0,1.52975370965275,0.764876854826373,0,1.52975370965275,0.764876854826373,0,3.82438427413186,0,2.29463056447912,0.764876854826373,2.29463056447912,2.29463056447912,0,0,0,3.82438427413186,0,0.764876854826373,3.05950741930549,0,2.29463056447912,0
"SP_D16_CONINT",891.027631170444,996.584911518162,1027.28621201145,477.422470592294,1103.86698402842,5.17437648763324,580.220083479941,152.471627168926,0.689916865017765,1002.1042464383,257.683949084135,96.933319534996,983.821449515333,28.9765083307461,256.649073786609,335.299596398634,57.6080582289834,92.4488599123806,44.4996377936459,36.9105522784504,52.7786401738591,42.0849287660837,417.744661768257,0,55.883266066439,16.9029631929353,91.4139846148539,22.0773396805685,7.24412708268654,5.86429335265101,88.9992755872917,27.9416330332195,167.649798199317,6.55421021766877,37.9454275759771,8.62396081272207,14.833212597882,0,20.697505950533,121.080409810618,5.86429335265101,12.4185035703198,0,0.689916865017765,16.9029631929353,27.5966746007106,1.03487529752665,7.58908551519542,18.9727137879885,0,90.3791093173272,7.58908551519542,3.10462589257994,2.0697505950533,2.75966746007106,0,7.9340439477043,4.13950119010659,5.86429335265101,7.9340439477043,11.3836282727931,12.0735451378109,0.344958432508883,13.4533788678464,0,0.689916865017765,6.89916865017765,11.728586705302,2.0697505950533,1.03487529752665,0,8.27900238021318,0,1.37983373003553,0.689916865017765,18.9727137879885,2.41470902756218,3.79454275759771,4.48445962261547,0,4.48445962261547,4.82941805512436,2.75966746007106,1.37983373003553,8.96891924523095,0,4.82941805512436,2.75966746007106,2.75966746007106,0,0,2.0697505950533,0.689916865017765,0,0.689916865017765,0,0,0.344958432508883,0,0,0,1.72479216254441,1.37983373003553,0,0,0,1.72479216254441,0,0,1.03487529752665,0,0.689916865017765,0
"SP_D16_CORE1",1057.81584582441,1484.65381870093,422.555317630264,635.260528194147,855.103497501784,513.918629550321,553.890078515346,252.676659528908,332.619557458958,171.306209850107,154.175588865096,239.82869379015,1267.66595289079,81.3704496788009,107.066381156317,452.533904354033,95.6459671663098,128.47965738758,21.4132762312634,57.1020699500357,42.8265524625268,39.971448965025,429.693076374019,0,65.667380442541,17.1306209850107,44.2541042112777,18.5581727337616,19.9857244825125,7.13775874375446,62.8122769450393,21.4132762312634,38.5438972162741,11.4204139900071,29.9785867237687,9.99286224125625,12.847965738758,0,9.99286224125625,45.6816559600286,1.42755174875089,9.99286224125625,1.42755174875089,0,4.28265524625268,14.2755174875089,1.42755174875089,2.85510349750178,2.85510349750178,0,32.8336902212705,24.2683797287652,2.85510349750178,11.4204139900071,17.1306209850107,0,5.71020699500357,1.42755174875089,9.99286224125625,1.42755174875089,2.85510349750178,1.42755174875089,0,0,0,0,0,2.85510349750178,1.42755174875089,9.99286224125625,0,0,0,0,0,4.28265524625268,0,1.42755174875089,0,0,0,1.42755174875089,0,0,1.42755174875089,2.85510349750178,1.42755174875089,2.85510349750178,0,0,0,0,0,0,0,0,0,0,0,1.42755174875089,0,1.42755174875089,0,0,0,0,0,0,0,0,4.28265524625268,0,0
"SP_D16_CORE2",1041.47047539325,1486.86826409961,651.180635485334,915.210491437341,755.815981305152,236.475881552789,500.15695301873,328.554985874228,285.305709602037,185.90213107321,208.573122667504,224.268424540476,1193.88929580412,60.3397160894283,167.067768825643,296.466813156151,116.84280283213,79.8716473091277,26.5076209410205,59.6421471172962,72.1983886156744,34.878448606606,452.722262913746,0,41.5053538418611,20.9270691639636,50.5737504795787,16.3928708451048,15.3465173869066,5.58055177705696,40.807784869729,37.3199400090684,69.0593282410798,37.3199400090684,51.6201039377768,10.1147500959157,6.9756897213212,0,11.1611035541139,67.6641902968156,4.18541383279272,10.1147500959157,2.09270691639636,1.04635345819818,3.83662934672666,5.2317672909909,0,2.79027588852848,10.8123190680479,1.39513794426424,27.2051899131527,16.7416553311709,3.4878448606606,0.69756897213212,5.58055177705696,0,1.39513794426424,0.34878448606606,3.83662934672666,6.62690523525514,3.13906037459454,4.88298280492484,2.44149140246242,0.69756897213212,0,0.34878448606606,0,0.69756897213212,1.39513794426424,0,0,0.69756897213212,0.34878448606606,0.34878448606606,0.34878448606606,1.7439224303303,0,0,0.69756897213212,0,0,3.83662934672666,1.04635345819818,0,1.04635345819818,2.44149140246242,0.34878448606606,0,0,1.04635345819818,0,0,0,0,0.34878448606606,0,0,0.34878448606606,0,0,0,0,1.04635345819818,0,0,0,0.34878448606606,0,0,0.34878448606606,0,0,0
